4,4,5,4,4,5,5,6,4,5,4,4,5,4,4,7,4,4,5,4,4,5,5,6,5,4,4,5,5,4,4,7,4,4,5,4,4,5,5,6,4,5,4,5,5,4,4,7,4,4,5,4,4,5,5,6,4,4,5,5,4,4,4,7
4,4,5,4,4,5,5,6,4,4,4,4,5,4,4,7,4,4,5,4,4,5,5,4,4,4,6,5,5,4,4,7,4,4,5,4,4,5,5,6,4,4,4,5,5,4,4,7,4,4,5,4,4,5,5,4,5,5,6,5,0,0,0,0
4,4,5,4,4,5,5,6,4,4,4,4,5,4,4,3,4,4,5,4,4,5,5,6,4,4,4,5,5,4,4,7,4,4,5,4,4,5,5,6,4,5,4,5,5,4,4,7,4,4,5,4,4,5,5,6,5,5,4,5,5,4,4,7
4,4,5,4,4,5,5,6,4,5,4,4,5,4,4,7,4,4,5,4,4,5,5,4,5,4,6,4,5,4,4,7,4,4,5,4,4,5,5,6,4,4,4,5,5,4,4,7,4,4,5,4,0,0,0,0,0,0,0,0,5,4,4,7
4,4,5,4,4,5,5,6,4,5,4,4,5,4,4,7,4,4,5,4,4,5,5,6,5,4,4,5,5,4,4,7,4,4,5,4,4,5,5,6,4,4,4,5,5,4,4,7,4,4,5,4,4,5,5,6,4,4,5,5,4,4,4,7
4,4,5,4,4,5,5,6,4,4,4,4,5,4,4,7,4,4,5,4,4,5,5,6,4,4,4,5,5,4,4,7,4,4,5,4,4,5,5,6,4,4,4,5,5,4,4,7,4,4,5,4,4,5,5,4,5,5,6,5,0,0,0,0
0,0,0,4,5,4,4,6,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,6,4,4,4,0,4,4,4,4,5,5,5,4,5,4,4,6,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,6,4,4,4,4,4,4,4,4
5,5,5,4,5,4,4,6,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,6,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,6,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,6
5,1,5,5,0,4,4,7,0,4,5,4,4,4,4,6,0,4,4,5,4,4,5,6,4,5,4,4,4,4,4,6,0,4,5,5,4,4,5,6,4,4,5,4,4,4,4,6,4,4,4,5,4,4,5,6,4,4,5,0,0,0,4,6
4,4,5,5,4,4,4,7,4,4,5,4,4,4,4,6,0,4,4,5,0,4,5,6,4,1,4,4,4,4,4,6,4,4,5,5,0,4,4,7,4,4,5,4,4,0,4,6,4,4,4,1,4,4,5,6,4,4,5,4,4,4,4,6
4,4,5,4,5,4,4,6,0,4,4,4,0,4,4,6,5,5,5,0,5,0,4,6,4,4,4,4,4,4,4,6,5,5,5,4,5,4,4,6,4,4,4,4,4,0,4,6,5,5,5,4,5,4,4,6,4,4,4,4,4,4,4,6
1,5,1,5,0,4,4,7,4,4,5,4,4,4,4,6,4,4,4,4,5,4,4,7,4,4,5,4,4,4,4,6,4,0,5,5,4,4,4,7,4,4,5,0,4,4,4,6,4,4,4,4,5,4,4,7,4,4,5,4,4,4,4,6
4,0,5,5,0,4,0,6,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,6,4,4,4,0,4,4,4,4,5,5,5,5,4,4,4,6,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,6,4,4,4,4,4,4,4,6
1,5,5,5,0,4,4,6,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,6,4,4,4,4,4,4,4,4,5,1,5,5,4,4,4,6,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,4,4,4,4,4,0,4,4,6
5,5,5,4,1,4,4,7,4,4,5,4,4,4,4,6,4,4,4,4,5,4,4,7,4,4,5,4,4,4,4,6,4,4,5,4,5,4,4,7,4,4,5,4,4,4,4,6,4,4,4,4,5,4,4,7,4,4,5,4,0,4,4,6
4,4,5,4,1,4,4,7,4,4,5,4,4,4,4,6,4,4,4,4,5,4,4,7,4,4,5,4,4,4,4,6,4,4,5,4,5,4,4,7,4,4,5,4,4,4,4,6,4,4,4,4,5,4,4,7,4,4,5,4,0,4,4,6
4,4,5,4,1,4,4,6,4,4,4,4,4,4,4,6,1,5,5,4,5,4,4,6,4,4,4,4,4,4,4,6,5,5,5,4,5,4,4,6,4,4,4,4,4,4,4,6,5,5,5,4,5,4,4,6,4,4,4,4,4,4,4,6
5,1,1,4,1,4,4,7,4,4,5,4,4,4,4,6,4,4,4,4,5,4,4,7,4,4,5,4,4,4,0,6,4,4,5,4,5,4,4,7,4,4,5,4,4,4,4,6,4,4,4,4,5,4,4,7,4,4,5,4,4,4,4,6
4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,6,4,4,4,0,4,4,4,4,5,5,5,4,5,4,4,6,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,6,4,4,4,4,4,4,4,4
5,5,5,4,5,4,4,6,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,6,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,6,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,6
5,1,5,4,1,4,4,7,4,4,5,4,4,4,4,6,4,4,4,4,5,4,4,7,4,4,5,0,4,4,4,6,4,4,5,4,5,4,4,7,4,4,5,4,4,4,4,6,4,4,4,4,5,4,4,7,4,4,5,4,4,4,4,6
4,4,5,4,1,4,4,7,4,4,5,4,4,4,4,6,4,4,4,4,5,4,4,7,4,4,1,4,4,4,4,6,4,4,5,4,5,4,4,7,4,4,5,4,4,4,4,6,4,4,4,4,5,4,4,7,4,4,5,4,4,4,4,6
4,4,5,4,5,4,4,6,4,4,4,4,4,4,4,6,5,5,5,4,5,4,4,6,4,4,0,4,4,4,4,6,5,5,5,4,5,4,4,6,4,4,4,4,4,4,4,6,5,5,1,4,5,4,4,6,4,4,4,4,4,4,4,6
5,1,5,4,1,4,4,7,4,4,5,4,4,4,4,6,4,4,4,4,5,4,4,7,4,4,5,4,4,4,4,6,4,4,5,4,5,4,4,7,4,4,5,4,4,4,4,6,4,4,4,4,5,4,4,7,4,4,5,4,4,4,4,6
4,0,5,4,1,4,0,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,6,4,4,4,0,4,4,4,4,5,5,5,4,5,4,4,6,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,6,4,4,4,4,4,4,4,6
5,5,5,4,1,4,4,6,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,6,4,4,4,4,4,4,4,4,5,1,5,4,5,4,4,6,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,6
5,5,5,4,0,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,0,4,4,4,6,4,4,4,4,5,4,4,6,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,6,4,4,4,4,0,4,4,6
4,4,4,4,5,4,4,6,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,6,4,0,4,4,5,4,4,6,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,6,4,0,4,4,0,4,4,6
5,1,5,4,1,4,4,7,4,4,5,4,4,4,4,6,5,1,5,4,1,4,4,7,4,4,5,4,4,4,4,6,5,1,5,4,1,4,4,7,4,4,5,4,4,4,4,4,4,5,4,4,5,4,4,7,4,4,5,4,4,4,4,4
4,4,4,4,4,4,4,7,4,5,5,5,4,4,4,6,4,4,4,4,4,4,4,7,4,5,5,5,4,4,4,6,4,4,4,4,4,4,4,7,4,5,5,5,4,4,4,6,4,4,4,4,4,4,4,7,4,5,5,5,4,4,4,6
4,4,4,4,4,4,4,7,4,5,5,5,4,4,4,6,4,4,4,4,4,4,4,7,4,5,5,5,4,4,4,6,4,4,4,4,4,4,4,7,4,5,5,5,4,4,4,6,4,4,4,4,4,4,4,7,4,5,5,5,4,4,4,6
